global_step,eval_batch_idx,sample_batch_index,sample_token_index,token_id,token_char,head_0_activation,head_1_activation,head_2_activation,head_3_activation,cosine_head_0_1,cosine_head_0_2,cosine_head_0_3,cosine_head_1_2,cosine_head_1_3,cosine_head_2_3
0,10,7,26,57,s,0.03607358 -0.16786742 0.29178351 0.07982530 0.00258969 0.18724874 -0.34625557 -0.31419674 -0.45759055 0.15871119 -0.13039826 -0.42388996 -0.08295871 -0.25265208 0.10283363 -0.20680834,-0.11045531 0.19345976 0.36977214 0.17837802 -0.14697351 0.25118276 -0.15934685 -0.05076533 0.04420662 -0.09512703 -0.03623386 0.06239518 -0.00642110 -0.12497315 -0.09778626 -0.07496549,-0.37176192 0.15942413 -0.13498053 -0.14585257 0.14492700 -0.05288587 0.17940420 -0.03060134 0.49965006 0.23681964 0.13106880 0.00315198 -0.00915063 0.12883937 -0.11624482 -0.01913086,0.12896548 -0.05023237 0.17711599 0.07608323 0.33942926 0.17026237 -0.14635800 0.24360424 0.20464697 0.05792521 0.08936357 0.09053146 0.04608274 -0.02157934 0.08125079 -0.16218551,0.31030523777008057,-0.5328550338745117,-0.022288024425506592,-0.15342827141284943,0.18912597000598907,0.07046562433242798
0,11,32,3,57,s,0.14732172 0.19373535 0.46908456 0.30375153 0.30982217 0.69651526 -0.15373154 -0.69923162 0.24343422 0.03506738 -0.24215603 0.14614438 -0.08070546 -0.32781625 -0.03900778 0.05378680,-0.06123232 0.47530177 0.38970509 0.64233798 0.12870412 0.29860491 -0.09049310 -0.08628436 0.09597263 0.18457627 0.37182292 -0.19195536 0.02484672 0.13026337 -0.12209665 -0.03731509,-0.71495605 0.33677107 -0.49486926 0.20389381 0.86679435 0.05835231 -0.02295682 -0.03492701 0.66877311 0.23429732 0.43499416 -0.01595806 0.04248305 0.20191051 0.09840867 -0.01517402,0.28292105 0.17444563 0.40238512 0.64122128 -0.19260189 0.52168477 -0.80011421 0.06707481 0.40243533 -0.07290692 0.05848111 -0.32470298 -0.36480042 0.42763427 -0.19322556 -0.46216097,0.46011871099472046,0.056856922805309296,0.36002078652381897,0.3361894190311432,0.6043724417686462,0.003731338307261467
0,12,11,30,47,i,0.07302395 -0.23017040 0.35156837 0.04768301 0.03604689 -0.02988322 -0.17182228 -0.08209594 -0.23226774 0.09958830 -0.07094755 -0.47589144 -0.07627916 -0.23540814 0.23272330 -0.00760959,-0.10668180 0.15477139 0.34719789 -0.15092187 -0.22077915 0.44893500 0.04494122 -0.11510529 0.07273286 -0.00550217 -0.20013292 -0.16315924 -0.06760690 -0.01250360 0.02661933 -0.20245969,-0.35445321 0.03452342 -0.26848564 0.01488866 0.04960185 -0.11256558 0.16955888 -0.05502273 0.35614303 0.15970695 0.08656298 -0.19101143 -0.21062034 0.23226848 -0.09261686 -0.04103902,0.02615259 0.11147520 0.07817713 -0.06255990 0.16799006 0.22956717 -0.01291636 0.07959961 0.06472126 0.02198936 0.09347044 0.17470923 0.09070733 -0.02152750 -0.05546008 -0.19648595,0.23793385922908783,-0.3197324872016907,-0.33379271626472473,-0.07866203784942627,0.2859801650047302,-0.18170076608657837
0,13,50,0,21,I,1.39689565 -0.62596202 0.58929718 0.06529111 0.10988116 0.39009351 0.72212046 0.63349128 -0.25565928 -0.08098157 0.48062134 -0.68891418 -0.06757645 0.11536609 -0.14503449 -0.03213196,0.04442562 -0.17137462 -0.36005461 1.42604399 0.70114827 0.66327912 0.43981794 0.18405518 -0.93915582 -0.03111681 -0.40067089 -0.00781433 0.99651575 0.19892645 -0.48125756 0.45590305,0.27908537 -0.15440740 0.30229312 0.28692156 0.26727968 -0.43209279 0.54755354 0.44521898 1.29240227 0.37790895 -0.24337047 -0.09932751 -0.36486655 -0.15444118 -0.52716696 0.24058481,0.58485615 0.23942681 -0.10334910 0.07896005 0.40286070 -0.33159846 -0.17721802 0.44278646 0.25448531 -0.05667186 -0.97976685 0.27466372 -0.11748168 0.62122643 0.23372190 -0.67278457,0.17061743140220642,0.22425299882888794,0.006962507963180542,-0.13316026329994202,-0.01415928453207016,0.2056218981742859
0,14,48,21,1, ,0.28678530 -0.35669822 0.28391722 0.13417338 -0.14882948 0.19760613 -0.16179144 -0.14702314 -0.22700256 0.11103591 0.14439845 -0.54563183 -0.26593548 -0.12048370 0.16817409 -0.17681409,0.30816576 0.25108910 0.43104810 0.19154443 -0.12407068 0.38777578 -0.06391082 -0.08696535 -0.04690157 0.04972398 -0.04305790 -0.23945136 0.10424055 -0.04888866 -0.10237960 0.01969189,-0.33047757 0.28012466 -0.08123661 0.07314220 0.11660804 0.02387579 0.32705480 0.02760222 0.47019473 0.29661527 -0.15987390 0.01935794 -0.03165955 0.20168355 -0.13195509 -0.03072064,0.05160137 0.06523370 0.22946709 0.11190239 0.37664515 0.01206773 -0.15900117 0.30896685 0.30141348 -0.17429025 0.04445423 0.16645950 0.01540034 -0.07302626 0.15815756 -0.05702061,0.46504420042037964,-0.5077238082885742,-0.18912595510482788,-0.12690523266792297,0.029608454555273056,0.07097183167934418
0,15,5,28,0,"
",0.21297055 -0.24559668 0.30431014 0.21878614 0.00968064 -0.01990570 -0.25402474 -0.16320360 -0.33978194 0.09662847 -0.01614803 -0.48631352 0.06058202 -0.15942876 0.12094194 -0.12765990,-0.00445326 0.12795976 0.39937252 0.12769504 -0.09672793 0.28354254 -0.10990938 -0.07165080 0.10098022 0.11485767 -0.01750812 -0.02820182 0.09205927 -0.10301653 -0.04886007 -0.10619147,-0.47978359 0.17711033 -0.25755239 -0.16654147 0.10891867 -0.00259082 0.07203086 -0.08027212 0.64678329 0.23423082 -0.04040355 -0.00417379 -0.15986569 0.20253329 -0.24970846 -0.04397220,0.16941407 -0.00567589 0.15875146 0.04126181 0.22891076 0.07580167 -0.05145331 0.17430885 0.14040023 0.09000202 0.24037649 0.18797527 0.10270485 -0.00553937 0.04164871 -0.09823083,0.3278571367263794,-0.6077736616134644,-0.06285642087459564,-0.06486934423446655,0.28983595967292786,-0.08468902111053467
0,16,42,14,47,i,0.15344943 -0.10555167 0.40615374 0.22782706 -0.02145624 0.18773460 -0.12593096 -0.09049079 -0.02058463 0.08178008 0.10366558 -0.31756526 -0.07855614 -0.05106905 0.36342680 0.07354695,-0.21076642 -0.02071066 -0.00128583 0.30121598 -0.00669056 0.50893790 0.00036285 -0.23728530 -0.00435915 -0.00236903 -0.02284746 -0.13089226 0.18790060 0.02141399 -0.16362971 -0.05067669,-0.60140830 -0.01386463 -0.15369003 0.06874549 0.26851308 -0.20081301 0.25957507 -0.08276501 0.49161285 0.04294680 0.07417003 -0.19771764 -0.28335339 0.12444599 0.03216059 -0.09129152,0.15317003 0.08016879 0.15599917 0.12488341 0.13245896 0.25684172 -0.18277489 -0.07310229 0.20180753 -0.08391108 -0.09996095 0.03083242 -0.10076285 0.01691622 -0.09725083 -0.27099654,0.20755039155483246,-0.1624879240989685,0.23009774088859558,0.04782020300626755,0.37152376770973206,-0.05478905886411667
0,17,61,15,46,h,0.07497540 -0.17831634 0.25071651 -0.02868174 0.21277182 0.24698165 -0.21153057 -0.35715520 -0.19154760 0.09260780 -0.09527169 -0.41024178 -0.20406379 -0.23132339 0.25458446 -0.17043754,0.16537228 0.22247805 0.13822670 0.10115033 -0.11576472 0.15079796 -0.26744381 -0.01217669 0.10195711 -0.02853712 0.18357846 0.11921210 -0.07513805 -0.04802638 -0.12359963 -0.08525112,-0.49777123 0.19798468 -0.22273007 -0.03649217 0.37344578 0.16678539 0.29677391 -0.05117190 0.55308020 0.31259811 0.26169735 0.17984377 -0.02180080 0.06199409 0.06892484 -0.08631957,-0.16522044 0.12756449 0.43256807 0.22631851 0.32176107 0.14420171 -0.21361321 0.11351428 0.28593051 -0.20936297 0.22857600 0.17016754 0.00950495 0.01709819 -0.01934361 -0.05185778,-0.0021333470940589905,-0.21764042973518372,0.010701701045036316,-0.09466477483510971,0.5006349682807922,0.3052273392677307
0,18,15,20,47,i,0.09356467 -0.14669044 0.43483785 0.12528610 -0.16057272 0.08737868 -0.20746517 -0.08639679 -0.48679167 0.12735358 0.00529540 -0.47389555 -0.22931664 -0.13558754 0.21073313 -0.05412397,-0.03561968 0.15005033 0.26381356 0.14897054 -0.23835184 0.39626116 -0.10134029 -0.03372266 0.05655196 -0.04502134 0.05822560 -0.09027506 0.19329183 -0.08308735 -0.14172333 0.03488039,-0.47534922 0.15423042 -0.23948154 -0.10444123 0.06848390 -0.04927300 0.11400563 -0.09907636 0.57089323 0.14891112 0.09743573 -0.19347870 -0.06957690 0.15162514 -0.15167893 -0.07949614,0.11789788 -0.03132544 0.13127859 0.01440603 0.30587342 0.29365036 -0.10700964 0.27208692 0.24201836 0.05847643 0.00095419 0.06383862 0.08252028 0.12449239 0.00268896 -0.20052420,0.24087150394916534,-0.48350244760513306,-0.1845378577709198,-0.07102379202842712,0.1803366243839264,0.06299776583909988
0,19,16,26,10,:,0.06031550 -0.01255667 0.18603668 0.19867264 -0.01729972 0.25672328 -0.20679434 -0.31781635 -0.18137331 0.16539301 0.05028689 -0.26443154 -0.15886906 -0.19247381 0.05818918 -0.12679563,0.03198246 0.01326978 0.31129453 0.22209083 -0.12173560 0.25721037 -0.16392399 -0.15095173 -0.00861774 -0.05944063 -0.04701044 -0.08544154 0.02604837 0.03622378 -0.09189199 0.05772372,-0.33458635 0.28992763 -0.04293990 -0.02943439 0.19131076 -0.10064773 0.13295083 0.11240918 0.37112749 0.05878213 0.00131887 -0.01112293 0.09936586 0.05221958 -0.13952485 -0.08944360,0.06173576 0.01742313 0.03716503 -0.01814045 0.18221010 -0.00836585 -0.14694051 0.21432120 0.20223323 0.04272076 0.00525783 -0.01132124 -0.10378796 0.01343674 0.06635078 0.00157798,0.6183136105537415,-0.4324411153793335,-0.15639808773994446,-0.2902301549911499,-0.15448084473609924,0.29971373081207275
0,20,51,21,54,p,0.09368910 -0.12028094 0.33925122 -0.22512917 -0.15593269 0.25535598 -0.14152747 -0.09269087 -0.42438680 0.15516813 -0.15404160 -0.43156058 -0.24837066 -0.26559409 0.05286526 -0.08874736,-0.00033835 0.15534732 0.22442292 0.15034515 -0.15192187 0.34442440 -0.17906632 -0.01477197 -0.03586908 -0.02212033 0.07864384 -0.03007579 -0.06144149 -0.04798930 -0.13358875 -0.01130546,-0.32970965 0.20832813 -0.25121054 -0.16024087 0.24840905 -0.01565965 0.04205417 -0.01949917 0.50224590 0.00847591 0.08811481 -0.21143948 0.01924788 0.17331192 -0.13749963 -0.08448068,0.21873756 0.10625429 0.19313659 0.00172841 0.28475317 0.21611209 -0.06620369 0.24467088 0.28387395 0.14725600 -0.04729408 -0.05527766 -0.10507213 -0.03927952 0.05289055 -0.25990817,0.3834112286567688,-0.4437459707260132,0.10293997824192047,-0.20766381919384003,0.23105373978614807,0.20926828682422638
0,21,28,30,58,t,0.04759293 -0.14195056 0.33237553 0.05608976 0.08164481 -0.01467467 -0.24317579 -0.11523280 -0.21368140 0.15694480 -0.14753865 -0.43682644 -0.14187644 -0.19635540 0.14487980 -0.09217215,0.02395595 0.24245569 0.30772960 -0.11721294 -0.24407813 0.43258065 0.15640527 -0.02443382 0.05647369 0.04400959 -0.04689027 -0.11378215 -0.14900160 -0.03538838 -0.04213118 -0.14036733,-0.34940335 0.14021184 -0.40894732 -0.09212220 0.05451705 0.03500150 0.14322276 -0.07664737 0.42113432 0.18083173 0.08633432 -0.11858526 -0.20073277 0.13542068 -0.07444298 0.00439875,0.13797915 0.10435755 0.20992625 -0.03459075 0.27192193 0.11887813 -0.06158776 0.13303433 0.09399006 0.18806438 0.24804050 0.13565135 0.03584348 -0.13767649 0.07427784 -0.11522620,0.16050349175930023,-0.376821905374527,0.08103351294994354,0.009661814197897911,0.16352756321430206,-0.14627523720264435
0,22,36,31,1, ,-0.03559121 0.01930111 0.15691216 0.09639355 -0.11375965 0.32346493 -0.33228385 -0.37587258 -0.15664254 0.21192527 0.00959187 -0.26501501 -0.29558110 -0.25774744 0.19296423 -0.09223892,0.11272182 0.18467274 0.35858348 0.04810780 -0.14925890 0.32055059 -0.21547879 -0.16024476 0.19370343 0.08226235 -0.11372896 -0.09766654 -0.06205647 0.05492901 -0.05249278 -0.06532051,-0.25997326 0.29977393 -0.18181220 -0.03056981 0.08218516 -0.15797186 0.12257965 -0.02459758 0.22710790 -0.01511892 -0.04275355 -0.08697677 -0.06297729 0.01032393 -0.03090312 -0.15168613,0.02753236 0.07757534 0.04630608 -0.05741609 0.24320397 0.13617280 -0.14179355 0.25548446 0.14407299 0.02525804 0.06964844 -0.13568895 -0.14719903 0.05377974 -0.02400932 0.07116756,0.5580906867980957,-0.20347313582897186,0.017564579844474792,-0.13938118517398834,0.2140483260154724,0.08790165930986404
0,23,32,6,43,e,0.26596996 0.08168898 0.29547685 -0.22393563 -0.03479994 -0.05096108 -0.16624817 -0.26703253 -0.23059928 0.08527724 -0.16641340 -0.60176647 -0.44250467 -0.51406533 0.36754334 -0.13393308,0.09235549 -0.04156307 0.18276224 -0.10861301 0.05462283 0.75387633 -0.09776590 -0.10778677 0.20643474 0.28736150 0.10033886 -0.01469409 -0.21361126 0.15985309 -0.38759887 -0.21341231,-0.28065526 0.26941970 -0.47753602 0.04201577 0.30955687 -0.18757835 0.22107436 -0.19698282 0.36056137 -0.12912682 0.13708565 -0.36284661 -0.42599702 -0.07631619 0.17077576 -0.18188211,0.07754622 0.35019234 0.12212861 0.14039391 0.46561036 0.05644838 -0.35244051 0.05109575 0.34924355 0.17501692 0.09938162 -0.18480018 -0.20741810 -0.09895916 -0.20752367 0.08304168,-0.023473557084798813,0.18098297715187073,0.15517239272594452,-0.13304707407951355,0.3501725196838379,0.3063158690929413
0,24,42,13,47,i,0.19577660 -0.08741105 0.47528327 0.17008455 0.07785908 -0.00126295 -0.20433073 0.01890985 -0.29741162 -0.06956802 -0.12473634 -0.53675741 0.11004198 -0.12481374 0.12746543 -0.04357850,-0.43428996 0.01767987 0.03098436 0.05833540 -0.26109910 0.32163331 0.01950667 0.01278376 -0.02478649 0.02365747 0.23147744 0.15904924 0.09228974 -0.07129443 -0.18741880 -0.12624542,-0.52353817 -0.09197351 -0.55490643 0.04236727 0.39920539 0.08829380 0.14637513 -0.02039638 0.59151107 -0.02923607 0.19707227 -0.04376700 -0.17802529 0.23151837 -0.18853490 -0.01001146,0.31041688 -0.04899240 0.17060477 0.07903313 0.24636684 0.20023568 -0.09931637 0.01365076 0.29678789 0.11710470 0.22332591 0.08797522 0.08616839 0.00480572 -0.04658702 -0.16517889,-0.30564284324645996,-0.5902447700500488,0.06380264461040497,0.2027888298034668,-0.06148296222090721,0.07992029935121536
0,25,26,27,1, ,0.15382665 -0.26816079 0.31772849 0.01641092 -0.16616136 0.20878966 -0.21021961 -0.16328239 -0.25166997 0.18170679 -0.03074067 -0.48161769 -0.13588935 -0.23941012 0.20771945 -0.05905538,0.09608853 0.19368912 0.45890886 0.24677369 -0.13123582 0.29644868 -0.19395836 -0.11398762 -0.03479346 0.12684976 -0.02728895 -0.06461606 0.11349232 -0.07349976 0.00900331 -0.13743788,-0.33148637 0.24065900 -0.17282799 -0.16478188 0.10255465 0.03128860 0.06535231 -0.00807468 0.57967597 0.35014746 -0.09384356 -0.02458520 -0.09777250 0.19196124 -0.20758717 -0.07795422,0.19021103 0.05864432 0.25038859 0.21219651 0.29359704 0.05583144 -0.17090535 0.29710922 0.29581943 -0.15573227 0.17311811 0.11985494 -0.05344014 0.03330822 0.15791024 -0.09847206,0.5108157992362976,-0.41987648606300354,-0.1230173110961914,-0.1665915846824646,0.255294531583786,-0.03705416992306709
0,26,42,25,1, ,0.15641758 -0.25917649 0.26534382 0.13102818 0.08527535 0.25893432 -0.23036656 -0.37796554 -0.13730302 0.26739302 -0.05739304 -0.34444129 -0.05943722 -0.19796184 0.19575137 -0.05663828,0.08288890 0.29353309 0.28359178 0.25683126 -0.10915613 0.27026629 -0.11249638 -0.12894852 -0.00875325 0.02138336 -0.01447267 0.02144214 0.06192783 -0.11358041 -0.04789760 -0.10869574,-0.48540995 0.16285671 -0.04251166 -0.05669479 0.12641253 -0.07058731 0.25956455 -0.07402233 0.62355185 0.42836651 0.06053056 0.14567603 -0.16349825 0.07020424 -0.07729677 0.14625943,0.15912527 0.04854920 0.28717750 0.31507874 0.28634015 0.06088946 -0.22759292 0.18001044 0.15711553 -0.14257360 0.09955541 0.08406990 -0.06087191 0.02920227 0.21219490 -0.10860763,0.3673774003982544,-0.26228365302085876,0.17232421040534973,-0.15314176678657532,0.3812754452228546,-0.1468667984008789
0,27,37,16,27,O,0.26275450 0.14537340 0.41505983 0.17085485 -0.15799987 0.24347325 -0.17162430 -0.07797256 0.04720077 0.04578277 0.09468373 -0.31277165 -0.21292141 -0.09670909 0.19445011 -0.01940528,0.03466432 -0.11270170 0.23018710 0.21641663 -0.18121387 0.53649282 -0.30652189 -0.18725887 -0.04564120 -0.01264680 0.22617605 -0.15078714 0.12411862 0.12321985 -0.24159034 0.05149232,-0.29294041 0.24781591 -0.37445906 0.16414765 0.21730521 -0.01316116 0.14885961 0.04788746 0.45311052 -0.05658874 -0.16645166 -0.22570868 -0.15229197 0.09840629 -0.20791347 -0.21499166,0.17404097 0.11426761 -0.00195047 0.18130691 0.26339048 0.11259655 -0.22548907 0.20835482 0.40230396 0.01902870 0.14644438 -0.05216471 -0.09437733 0.02749507 -0.18610515 0.05696676,0.49378663301467896,-0.24987676739692688,0.23932459950447083,-0.23727953433990479,0.22917556762695312,0.4052411615848541
