global_step,eval_batch_idx,sample_batch_index,sample_token_index,token_id,token_char,head_0_activation,head_1_activation,head_2_activation,head_3_activation,cosine_head_0_1,cosine_head_0_2,cosine_head_0_3,cosine_head_1_2,cosine_head_1_3,cosine_head_2_3
0,10,7,26,56,r,0.02671060 -0.19547704 0.00294988 -0.17390087 -0.21958455 0.17717773 0.27451611 -0.20918465 0.19495007 -0.16265297 0.27222973 0.13672459 0.09471143 0.08073792 0.28268662 -0.04635532,-0.01711133 -0.35481298 0.12625536 -0.21449202 0.13245639 0.09282502 0.13720810 0.30514497 0.27168354 -0.06934664 0.08929630 0.28331542 -0.04852884 0.31249458 0.19191273 -0.10759006,0.26305249 0.01403154 0.06753489 -0.08840487 0.15903752 -0.12152577 0.24662815 0.03745770 -0.08068381 -0.00956143 0.14224865 0.12271463 -0.15487181 -0.18588488 -0.22802497 0.04122108,-0.05853787 -0.25519586 0.16745800 0.00260285 -0.06091065 -0.05240065 -0.15515871 0.01804894 0.14354880 -0.03031310 0.03005556 -0.00358005 -0.02518160 -0.03469114 -0.06262166 0.33374119,0.4747766852378845,-0.07479624450206757,0.02230498567223549,0.001088552176952362,0.1658555120229721,-0.05950070917606354
0,11,32,3,1, ,0.47682223 -0.05617996 0.24675602 0.07818533 -0.41219121 0.73625463 0.12269133 -0.11120346 0.14807153 0.01110188 0.05200668 0.15096271 0.83446306 -0.23900127 0.19145393 -0.29757500,-0.20492850 -1.04002297 -0.04360739 0.22210000 0.02507425 -0.06070175 -0.13673894 0.74390149 -0.00208125 -0.18170410 0.21539943 0.08316037 0.23618713 0.55816311 0.09170768 0.04833557,0.40535221 -0.00713622 -0.37970653 -0.73355335 0.22229579 -0.21057956 0.63132787 0.14697215 -0.53474128 -0.49516341 0.83396786 -0.22484656 -0.15195853 -0.09361191 0.01034794 0.43278921,-0.52276379 0.35075220 0.18079393 0.65789139 0.07433815 0.25296295 -0.09946978 -0.22657882 0.73287934 0.16604501 -0.17792308 -0.24360478 -0.49856237 0.36844227 0.51346791 0.34535328,-0.047429054975509644,-0.18976160883903503,-0.20598331093788147,0.002027958631515503,-0.09789381176233292,-0.48350879549980164
0,12,11,30,5,',-0.00932561 -0.14716110 -0.10773700 -0.02942260 -0.05165965 0.16789109 0.27197704 -0.25234857 0.31873125 -0.18223278 0.12776414 0.18628310 0.12524129 0.07145666 0.24377590 0.00222443,-0.08432140 -0.33143571 0.14449811 -0.04964736 0.12187425 0.08762354 0.12964913 0.18332243 0.10616236 0.05631151 0.02531669 0.19476749 -0.02437332 0.16716047 0.18572864 0.14565416,0.13425566 -0.03608680 0.06286378 -0.15625371 0.13444309 -0.11382853 0.08486950 0.05054024 -0.12413342 0.02944506 0.13293308 -0.06617559 -0.14989287 -0.30709431 -0.14117613 0.02817786,-0.25445715 -0.22918990 0.04829796 0.01631205 0.09315791 0.08883566 -0.10100475 0.13684152 0.21142727 0.09929400 -0.11976276 -0.09066276 -0.06976841 0.13319589 -0.05060088 0.20180236,0.37116700410842896,-0.3670165240764618,-0.040729865431785583,-0.15336287021636963,0.5658012628555298,-0.26447001099586487
0,13,50,0,52,n,0.13279405 0.22214031 -0.53491277 -0.67293251 -0.41652593 0.49766034 -0.22249016 -0.34607223 -0.85652918 0.84761953 0.25357819 0.07018164 0.41788977 -0.30823800 0.50357807 0.62021387,-0.39765200 -0.91138136 -0.70374358 0.38657108 0.33833474 -0.48378184 0.57583654 1.09275317 -0.44508266 -0.97147894 0.20935230 0.61627012 -0.45493922 0.77211767 -0.04710811 -0.26505107,-0.21740133 -0.02932429 0.09000288 -0.14903930 -0.00999510 -0.17556980 0.70408964 0.50798023 -0.67431951 -0.69265568 0.81136900 0.21992272 -0.46064639 0.05289559 -0.51660180 0.70456815,-0.12349841 -0.26871592 -0.42377457 0.03619269 -0.76211023 -0.29405424 0.76743913 0.38545805 1.42307353 0.55048394 0.09781176 0.24196336 0.16109063 0.46891722 0.06370577 0.19559312,-0.41694509983062744,-0.0600590705871582,-0.1570330262184143,0.5274484157562256,0.11570978909730911,-0.09401407837867737
0,14,48,21,31,S,0.22101849 -0.20758760 0.04918757 -0.21985096 -0.25336307 0.28855333 0.34798881 -0.13261081 0.11433994 -0.22876109 0.20312984 0.15970515 0.05437126 0.04173332 0.29614857 -0.19255061,-0.01330475 -0.39143738 0.12453735 -0.06640567 0.24045083 -0.12532711 0.00991275 0.24985795 0.28708342 -0.30039284 0.08698151 0.16349950 0.02406207 0.23494390 0.34410006 0.00990456,0.26713309 0.12541780 -0.01725314 -0.18190028 0.14367712 0.07472261 0.25612685 0.05022044 -0.33564925 -0.03886279 0.17058630 0.11882564 -0.23062640 -0.18651178 -0.04519531 0.14031427,-0.11921458 -0.22070023 0.06329882 0.01024843 -0.03582875 0.06389605 -0.16114035 0.00878443 0.25609285 0.09122220 0.01115097 0.18213488 -0.01416899 -0.02000234 -0.10911634 -0.00485923,0.3311992585659027,0.1788882613182068,-0.006740154232829809,-0.2017640471458435,0.2921035587787628,-0.4884892702102661
0,15,5,28,53,o,0.15310402 -0.16931373 0.02696197 -0.08227545 -0.34960181 0.22960058 0.29520047 -0.35361168 0.24902023 -0.17131653 0.31168523 0.04646078 0.03563185 0.00869111 0.24071847 -0.11802907,-0.01605385 -0.35433072 0.26325002 -0.11676765 0.24438705 0.20317537 0.04300795 0.34950435 0.24209158 -0.12123720 0.04957113 0.20436952 0.04608764 0.30675828 0.23359908 0.09375276,0.34176478 -0.02256137 0.11142702 -0.34712604 0.39093462 -0.21890593 0.14805959 -0.11031630 -0.01912215 0.02990540 0.17322905 0.19750157 0.12708454 -0.30873010 -0.07771274 0.05089753,-0.20068713 -0.14550714 0.22814283 -0.00977054 0.20854543 0.10815845 -0.23875025 0.03719093 0.23049556 0.15844645 -0.09692505 -0.08030535 -0.15798114 -0.04831562 0.03441206 0.28618637,0.11260636150836945,0.02007567510008812,-0.2998639941215515,0.04288168624043465,0.39679503440856934,-0.08090070635080338
0,16,42,14,57,s,0.17004059 -0.28222391 0.04138920 -0.20027973 -0.44169152 -0.00950934 0.33218792 -0.10875718 0.32359204 -0.14836183 0.13294256 -0.02734151 0.14477453 -0.01856028 0.06685801 0.06710876,-0.08564104 -0.53664148 0.22609839 0.24179663 0.26003230 0.10860103 0.00352967 0.51126707 0.08863788 -0.11469018 -0.06697764 0.30246663 -0.14902620 0.42668781 0.29824826 0.06143598,0.32098106 0.11261367 0.12703438 -0.11669426 0.19605125 -0.07936583 0.16693214 0.08576215 -0.14121768 -0.11322741 0.11319822 0.04918122 0.04826702 -0.20257191 -0.18306988 0.17875236,-0.02549239 -0.17143101 0.30989242 0.23311426 -0.00191765 -0.23835388 -0.40461209 0.07838270 0.36854494 0.23536626 0.14123921 0.18031329 -0.24529548 -0.09445743 -0.11777131 0.24910827,-0.057203881442546844,0.014163367450237274,-0.07878378033638,-0.19540706276893616,0.27070581912994385,-0.06900496035814285
0,17,61,15,1, ,0.06230048 -0.05181551 0.06577263 -0.16413282 -0.23298354 0.17494486 0.26588273 -0.24061362 0.37815672 -0.21976437 0.31841564 0.04556236 0.37665761 0.04499909 0.08079947 0.13895592,-0.11760704 -0.46192786 0.30013460 0.04401760 0.09954233 0.29187438 0.03563024 0.32262897 0.13217285 -0.00999911 0.00595566 0.21087459 -0.07262833 0.39716128 0.15412994 0.07151402,0.21117076 -0.09345411 0.03829275 -0.26034981 0.22677772 -0.22106817 0.17308545 -0.02184249 -0.11270168 -0.10586298 0.03731148 0.20360738 0.08463015 -0.27351931 -0.28952414 0.10902964,-0.11320639 -0.17017294 0.29153362 0.03692657 0.19098024 0.10709933 -0.13372901 0.10217442 0.29153532 0.05049543 -0.14156659 -0.13305658 0.00530078 0.01552323 -0.06405716 0.20055625,0.08792363852262497,0.06055179238319397,0.004591677337884903,-0.23648039996623993,0.5182855129241943,-0.10693873465061188
0,18,15,20,42,d,0.18418874 -0.15944996 -0.00835638 -0.00094037 -0.22532238 0.07385071 0.29721862 -0.23242415 0.27002415 -0.31792173 0.15728541 0.07977215 0.19598213 0.03862528 0.13171688 -0.05986300,-0.11081889 -0.46205094 0.21814464 0.04712456 0.01604378 0.28884637 0.06841790 0.22414690 0.13700145 -0.10832250 0.13883063 0.12394555 0.04259949 0.24137799 0.40050909 0.01630288,0.29224038 0.06440772 0.25012290 -0.22798136 0.28730342 -0.05196768 0.08461969 0.16277428 -0.08556526 -0.10804030 0.17972167 0.11769319 -0.00349478 -0.44301370 -0.13568495 0.04389160,-0.06374589 -0.20129234 0.09410872 0.02644826 0.03730893 0.09069733 -0.35065609 0.14219239 0.11966190 0.27384001 -0.06668963 0.09668838 -0.15241480 0.01703581 -0.03183273 0.11560872,0.34666907787323,-0.05146678164601326,-0.5089153051376343,-0.1654345989227295,0.2689436376094818,-0.1147962212562561
0,19,16,26,58,t,0.14703664 -0.09990485 0.06083848 -0.15718023 -0.26939273 0.11313454 0.24428928 -0.27058724 0.22467348 -0.11009560 0.14269112 -0.02505257 -0.06131648 -0.02519201 0.15527180 0.03000113,-0.11350577 -0.37480551 0.21679695 0.01776047 0.16407771 -0.04213683 0.09677088 0.44288361 0.15877144 -0.12666821 0.02720027 0.27145517 0.00818175 0.12075496 0.11476693 0.08866289,0.17333281 0.04409667 0.13169730 -0.17755923 0.17563212 -0.12469397 0.20624356 0.14416651 -0.27674034 0.03897459 0.20266189 0.12196793 -0.03740710 -0.19004437 -0.24018444 0.11373399,-0.14289704 -0.25935501 0.08968522 0.05768955 0.08302718 0.02650556 -0.18588921 0.09206248 0.16737737 0.11756152 0.06856427 -0.02041638 -0.06164031 0.02362530 0.01724397 0.12230451,-0.10519041121006012,-0.14690621197223663,-0.15096646547317505,0.11134657263755798,0.5402613282203674,-0.23266012966632843
0,20,51,21,30,R,0.08359919 -0.05207316 0.06902196 -0.10759092 -0.24609472 0.34796563 0.22448255 -0.24111566 0.17623882 -0.41153920 0.35561022 0.03282394 0.09014514 -0.04013435 0.31111446 -0.27024543,-0.18544531 -0.26045918 0.20274054 -0.23857164 0.21060224 0.38077700 0.20389359 0.16943584 0.26684049 0.12351213 0.04337006 -0.01564162 -0.23145950 0.39654619 0.26323152 0.00700852,0.40698457 -0.11885177 -0.05709368 -0.37457231 0.14298607 -0.21780711 0.21790828 0.05282442 -0.13596933 0.11098537 -0.05386896 0.09995569 -0.27831957 -0.38452485 -0.11627769 -0.22856355,-0.12624292 -0.24786556 -0.05892359 -0.33632866 -0.03310174 0.10990761 -0.08413568 0.01097496 -0.08661797 -0.05600730 -0.20489782 0.05927946 0.23094620 0.13929488 -0.08171368 0.10559168,0.2150099128484726,-0.08479036390781403,-0.07799606025218964,-0.14079292118549347,0.21393537521362305,-0.09246267378330231
0,21,28,30,47,i,0.15428378 -0.13814723 0.00160352 -0.08066181 -0.14481087 0.14618783 0.18423480 -0.07025146 0.22535890 -0.11370441 0.15668745 0.20172875 0.15696278 -0.01570652 0.17055680 0.00480433,-0.00703095 -0.45933151 0.07414562 0.10289617 0.06756944 0.02057430 -0.03049537 0.36940089 0.06170664 0.01852265 0.09108308 0.13578680 0.03710130 0.21009053 0.32112026 -0.03445664,0.18922347 0.19563338 0.05224979 -0.11484621 0.09896770 -0.10552786 0.25647822 0.01132679 -0.08165530 0.02514080 0.05509813 0.08156151 -0.14652030 -0.13737535 -0.16122854 0.12116223,-0.14340760 -0.10635424 0.04226000 0.02369986 0.00590275 -0.05329041 -0.18998741 0.09665731 0.24829035 0.13235347 -0.04150323 0.12166329 -0.03504327 0.15781163 0.04004968 0.10737967,0.30439355969429016,-0.053539618849754333,-0.005368329584598541,-0.45511916279792786,0.48496297001838684,-0.4465731084346771
0,22,36,31,1, ,0.13050388 -0.11575909 0.04750432 -0.15821585 -0.27095625 0.35373339 0.08307832 -0.21851528 0.14221577 -0.18324976 0.15392435 0.05308885 0.06654939 0.00934373 0.20229886 -0.26641288,0.02884283 -0.35397324 0.11814024 -0.17272750 0.21778210 -0.12871186 0.13683857 0.12116741 0.12385547 -0.03884194 0.03816887 0.12428430 0.04315775 0.20338836 0.15766764 0.05096959,0.21897200 0.07287573 -0.09274761 -0.15091629 0.12173675 0.00873221 0.24878304 0.00345020 -0.21534705 -0.00695891 0.10944822 -0.05436769 -0.07334975 -0.20133927 -0.02409830 0.01125559,-0.23685485 -0.15349966 0.13708796 0.02697931 -0.05691808 0.11146563 -0.10654369 -0.02309077 0.19000283 -0.03568642 -0.13776034 0.05589439 -0.03626970 0.02819951 -0.02226430 0.05050159,0.04218722879886627,-0.0010714130476117134,0.11345770955085754,-0.06585997343063354,0.1678144335746765,-0.7622340321540833
0,23,32,6,39,a,0.39438763 -0.15425505 0.07931429 -0.21537952 -0.34950516 -0.05430356 0.28373927 -0.11472556 -0.00232859 -0.03265803 -0.24185154 -0.17966712 -0.11511214 -0.13958102 0.23859635 -0.12339643,-0.03787022 -0.61714935 -0.01780471 -0.15199779 0.08102021 -0.60127550 -0.00739634 0.24170637 -0.20103833 -0.49146429 0.21851525 0.17842229 0.35462198 -0.15326546 0.15204921 0.33946276,0.15545118 0.30775321 0.15258950 -0.31737900 0.23423202 0.20747188 0.39602453 0.40761420 -0.83261222 -0.26208606 0.14523292 -0.18021339 -0.38406307 -0.18863907 -0.12363684 0.14809394,0.15849560 -0.06398557 -0.06632618 0.37438270 -0.36427855 -0.02545558 -0.24300997 0.29050434 0.49158108 0.49162707 0.38742864 0.15653482 -0.14567092 0.10797653 0.11184021 -0.25078049,-0.0074851736426353455,0.09273660182952881,-0.07524888217449188,0.03749348968267441,-0.24476104974746704,-0.49920976161956787
0,24,42,13,43,e,0.28001332 -0.27914736 -0.08248125 -0.12220337 -0.33588925 0.30332541 0.29580852 -0.34444800 0.34454465 -0.42526302 0.20921943 0.07736514 0.20478542 0.03356620 0.19903237 -0.08528966,0.00500993 -0.74727488 0.22431578 0.12210397 0.44104093 0.23074064 0.16091993 0.19288923 0.15879306 0.16272253 0.07010722 0.18957488 -0.16555615 0.40383345 0.48315421 0.10375449,0.67630142 -0.01027718 -0.12926571 -0.45538241 0.40570065 -0.05964242 0.16529581 0.00000836 -0.14669985 -0.10484324 0.07287814 -0.01515567 -0.01453547 -0.44730726 -0.08897335 -0.07918579,-0.23266567 -0.27653101 0.11909624 0.07455660 0.06229014 -0.09553233 -0.24660581 0.18208297 0.25940636 0.08798721 -0.30432644 0.07902274 -0.08559953 0.11652140 -0.08802078 0.25435361,0.13164451718330383,0.12271349132061005,-0.3415986895561218,-0.11620096862316132,0.38417601585388184,-0.4514275789260864
0,25,26,27,10,:,0.12505439 -0.11127434 0.05774928 -0.03929089 -0.34798619 0.15682448 0.31932294 -0.39007872 0.08657148 -0.27510396 0.34600672 -0.03217380 0.11042522 0.03851044 0.28443050 -0.23920305,-0.01886149 -0.23027524 0.25392127 -0.22702381 0.18403682 0.23964722 0.16210923 0.11896583 0.15691833 -0.05498831 0.06651638 0.07509097 0.00707610 0.28640965 0.31856638 0.00656957,0.29376787 0.00023011 0.18322295 -0.27715445 0.32145926 -0.22270375 0.17912839 0.08956083 -0.04059780 0.05244600 0.13114659 0.10113253 0.01579082 -0.35113320 -0.19380546 -0.10380042,-0.24916475 -0.27041396 0.14053088 -0.20218439 -0.03356997 0.28670180 -0.12755983 0.06841210 0.09964920 0.08083852 -0.26146105 -0.14700729 -0.00764740 0.01499718 -0.02120323 0.17536566,0.2740822434425354,-0.12314660102128983,-0.24397704005241394,-0.011639362201094627,0.37614762783050537,-0.2967184782028198
0,26,42,25,60,v,0.16208124 -0.14791878 -0.12721637 -0.15302102 -0.17502552 0.33757380 0.21134420 -0.19873728 0.20402558 -0.25654176 0.31231019 0.16844808 -0.06339991 -0.04497446 0.25833482 -0.17940643,0.04422304 -0.51962757 0.23111899 -0.13702962 0.24009551 0.17568311 0.25239211 0.32682189 0.29307386 0.02837608 0.16361208 0.27879980 -0.02140578 0.22034231 0.31846753 0.01640549,0.42047805 -0.00393406 0.09425344 -0.36305586 0.32447255 -0.29562181 0.06880164 0.02702054 -0.02199437 0.06164622 0.15838280 0.04129460 -0.10083796 -0.33932605 -0.01373482 -0.03712858,-0.28942308 -0.27846983 0.08761460 -0.19019699 0.02030513 0.15403828 -0.07513189 0.15278098 0.19353281 0.17692611 -0.16589186 -0.23993905 0.01184809 0.06352684 -0.08233950 0.27063951,0.3846830725669861,0.038800545036792755,-0.2756040692329407,0.12467300891876221,0.2931610345840454,-0.24987336993217468
0,27,37,16,39,a,0.14947145 -0.17224947 0.31182462 -0.11252678 -0.48657238 0.54237598 0.07269663 -0.32594222 -0.05701252 -0.13248478 0.45970160 0.07267570 0.43868804 -0.08285227 0.21057086 -0.26297963,0.08678597 -0.31860751 -0.09348601 0.11513506 0.15885226 -0.04953858 0.02181613 0.37234956 0.38393816 -0.03564057 -0.04348199 -0.01388515 0.14150754 0.36628932 0.26954550 -0.06063391,0.43580061 0.01867114 -0.16041882 -0.12724979 -0.08198647 -0.15361728 0.25181729 0.15897518 0.06638235 0.21148029 0.08476919 0.11019298 -0.13923247 -0.04215366 -0.20139802 0.17091163,-0.12561963 -0.19646734 0.18973510 -0.12192729 -0.19609883 0.25016490 -0.00717760 -0.04452435 0.00275813 -0.14030837 -0.25294864 -0.23418173 -0.01798958 0.27774596 0.16582774 0.14212914,-0.13754795491695404,-0.21701912581920624,0.23112578690052032,0.007530584931373596,0.20350608229637146,-0.40662309527397156
